,id,date,place,screen_name,text,cleansing,case fold,stopwords,stemming,detokens
40,1661190052381335552,2023-05-24 01:59:06,jakarta,Ini_ajunk,Prabowo Subianto Kirim Persib U-17 Belajar ke Aspire Academy Qatar - detikNews #Prabowo #BangkitBersama https://t.co/2SMF95fDJS,Prabowo Subianto Kirim Persib Belajar Aspire Academy Qatar detikNews Prabowo BangkitBersama,prabowo subianto kirim persib belajar aspire academy qatar detiknews prabowo bangkitbersama,"['kirim', 'persib', 'belajar', 'aspire', 'academy', 'qatar', 'detiknews', 'bangkitbersama']","['kirim', 'persib', 'ajar', 'aspire', 'academy', 'qatar', 'detiknews', 'bangkitbersama']",kirim persib ajar aspire academy qatar detiknews bangkitbersama
41,1661189707219255296,2023-05-24 01:57:44,Indonesia.,semiaji_w,"https://t.co/Eaz6woZOaF

Litbang Kompas merilis hasil survei terbaru elektabilitas bakal capres 2024. Simulasi tiga… https://t.co/UIfkSheYNF",Litbang Kompas merilis hasil survei terbaru elektabilitas bakal capres Simulasi tiga,litbang kompas merilis hasil survei terbaru elektabilitas bakal capres simulasi tiga,"['litbang', 'kompas', 'merilis', 'hasil', 'survei', 'terbaru', 'elektabilitas', 'capres', 'simulasi']","['litbang', 'kompas', 'rilis', 'hasil', 'survei', 'baru', 'elektabilitas', 'capres', 'simulasi']",litbang kompas rilis hasil survei baru elektabilitas capres simulasi
42,1661189637946187777,2023-05-24 01:57:27,,muria_cahaya,"@Dennysiregar7 , poling di rubah 
Siapa calon yg hobi nonton bokep dan pencitraan:
1. Anies Baswedan
2. Ganjar Pranowo
3. Prabowo Subianto",poling rubah Siapa calon hobi nonton bokep pencitraan Anies Baswedan Ganjar Pranowo Prabowo Subianto,poling rubah siapa calon hobi nonton bokep pencitraan anies baswedan ganjar pranowo prabowo subianto,"['poling', 'rubah', 'calon', 'hobi', 'nonton', 'bokep', 'pencitraan']","['poling', 'rubah', 'calon', 'hobi', 'nonton', 'bokep', 'citra']",poling rubah calon hobi nonton bokep citra
43,1661189624369389568,2023-05-24 01:57:24,,jarudin59,Hasil Litbang Kompas menunjukkan Partai Gerindra mengalami peningkatan. Partai Gerindra menilai meningkatnya elekta… https://t.co/NLznUBtq7H,Hasil Litbang Kompas menunjukkan Partai Gerindra mengalami peningkatan Partai Gerindra menilai meningkatnya elekta,hasil litbang kompas menunjukkan partai gerindra mengalami peningkatan partai gerindra menilai meningkatnya elekta,"['hasil', 'litbang', 'kompas', 'partai', 'gerindra', 'mengalami', 'peningkatan', 'partai', 'gerindra', 'menilai', 'meningkatnya', 'elekta']","['hasil', 'litbang', 'kompas', 'partai', 'gerindra', 'alami', 'tingkat', 'partai', 'gerindra', 'nilai', 'tingkat', 'elekta']",hasil litbang kompas partai gerindra alami tingkat partai gerindra nilai tingkat elekta
44,1661189596569391105,2023-05-24 01:57:17,,ResLexan,"RT @raisshaanjani: Ramalan Gus Dur Sebut Prabowo Subianto Presiden RI di Masa Tua Bisa Jadi Kenyataan, Ini Sinyalnya! 

#SemuaDukungPrabowo…",Ramalan Sebut Prabowo Subianto Presiden Masa Bisa Jadi Kenyataan Sinyalnya SemuaDukungPrabowo,ramalan sebut prabowo subianto presiden masa bisa jadi kenyataan sinyalnya semuadukungprabowo,"['ramalan', 'presiden', 'kenyataan', 'sinyalnya', 'semuadukungprabowo']","['ramal', 'presiden', 'nyata', 'sinyal', 'semuadukungprabowo']",ramal presiden nyata sinyal semuadukungprabowo
45,1661189344080678917,2023-05-24 01:56:17,,ratih_ploey,"Prabowo vs Ganjar
Prabowo Subianto: 52,3%
Ganjar Pranowo: 35,8%
Undecided: 11,9%
#SemuaDukungPrabowo #IkutPakde #SayaSetyoko",Prabowo Ganjar Prabowo Subianto Ganjar Pranowo Undecided SemuaDukungPrabowo IkutPakde SayaSetyoko,prabowo ganjar prabowo subianto ganjar pranowo undecided semuadukungprabowo ikutpakde sayasetyoko,"['undecided', 'semuadukungprabowo', 'ikutpakde', 'sayasetyoko']","['undecided', 'semuadukungprabowo', 'ikutpakde', 'sayasetyoko']",undecided semuadukungprabowo ikutpakde sayasetyoko
46,1661189333351804928,2023-05-24 01:56:15,,ratih_ploey,"1. Prabowo Subianto: 39,2%
2. Ganjar Pranowo: 27,1%
3. Anies Baswedan: 26,9%
Undecided 6,8%
#SemuaDukungPrabowo #IkutPakde #SayaSetyoko",Prabowo Subianto Ganjar Pranowo Anies Baswedan Undecided SemuaDukungPrabowo IkutPakde SayaSetyoko,prabowo subianto ganjar pranowo anies baswedan undecided semuadukungprabowo ikutpakde sayasetyoko,"['undecided', 'semuadukungprabowo', 'ikutpakde', 'sayasetyoko']","['undecided', 'semuadukungprabowo', 'ikutpakde', 'sayasetyoko']",undecided semuadukungprabowo ikutpakde sayasetyoko
47,1661189044989202432,2023-05-24 01:55:06,,xNxRxVx,"RT @mwv_mystic: Kemudian, arca terjebut dijual lagi oleh Kreijger ke Hashim Djojohadikusumo, seorang kolektor benda purbakala yang juga mer…",Kemudian arca terjebut dijual lagi oleh Kreijger Hashim Djojohadikusumo seorang kolektor benda purbakala yang juga ,kemudian arca terjebut dijual lagi oleh kreijger hashim djojohadikusumo seorang kolektor benda purbakala yang juga ,"['arca', 'terjebut', 'dijual', 'kreijger', 'hashim', 'djojohadikusumo', 'kolektor', 'benda', 'purbakala']","['arca', 'terjebut', 'jual', 'kreijger', 'hashim', 'djojohadikusumo', 'kolektor', 'benda', 'purbakala']",arca terjebut jual kreijger hashim djojohadikusumo kolektor benda purbakala
48,1661188980094763009,2023-05-24 01:54:50,,ratih_ploey,"1. Prabowo Subianto: 33,5%
2. Ganjar Pranowo 19,6%
3. Anies Baswedan 19,4%
#SemuaDukungPrabowo #IkutPakde #SayaSetyoko",Prabowo Subianto Ganjar Pranowo Anies Baswedan SemuaDukungPrabowo IkutPakde SayaSetyoko,prabowo subianto ganjar pranowo anies baswedan semuadukungprabowo ikutpakde sayasetyoko,"['semuadukungprabowo', 'ikutpakde', 'sayasetyoko']","['semuadukungprabowo', 'ikutpakde', 'sayasetyoko']",semuadukungprabowo ikutpakde sayasetyoko
49,1661188972381364225,2023-05-24 01:54:49,"Jawa Barat, Indonesia",Kosasih7Ujang,"RT @PKBKuningan: Kata Gerindra soal Cawapres Prabowo Subianto...
@cakimiNOW
@EmHasanuddin
@Jazilul_Fawaid
@CucunA44
@YanuarPrihatin1
@DPP_P…",Kata Gerindra soal Cawapres Prabowo Subianto,kata gerindra soal cawapres prabowo subianto,"['gerindra', 'cawapres']","['gerindra', 'cawapres']",gerindra cawapres
50,1661188573838839809,2023-05-24 01:53:14,"Jakarta, Indonesia",bkumoro,Dukungan politik Presiden Jokowi kepada Prabowo Subianto semakin dirasakan publik. Peneliti Indikator Politik Indon… https://t.co/cfaYlmEQ6J,Dukungan politik Presiden Jokowi kepada Prabowo Subianto semakin dirasakan publik Peneliti Indikator Politik Indon,dukungan politik presiden jokowi kepada prabowo subianto semakin dirasakan publik peneliti indikator politik indon,"['dukungan', 'politik', 'presiden', 'jokowi', 'dirasakan', 'publik', 'peneliti', 'indikator', 'politik', 'indon']","['dukung', 'politik', 'presiden', 'jokowi', 'rasa', 'publik', 'teliti', 'indikator', 'politik', 'indon']",dukung politik presiden jokowi rasa publik teliti indikator politik indon
51,1661188277909745665,2023-05-24 01:52:03,Alam Bawah Sadar,RSeptianEGeo,Menhan Prabowo PresidenSubianto dan PM Malaysia Anwar Ibrahim Bertemu di Sela-sela Acara LIMA 2023 - Jawa Pos - Jaw… https://t.co/XZHO4tHwiC,Menhan Prabowo PresidenSubianto Malaysia Anwar Ibrahim Bertemu Sela sela Acara LIMA Jawa ,menhan prabowo presidensubianto malaysia anwar ibrahim bertemu sela sela acara lima jawa ,"['menhan', 'presidensubianto', 'malaysia', 'anwar', 'ibrahim', 'bertemu', 'acara', 'jawa']","['menhan', 'presidensubianto', 'malaysia', 'anwar', 'ibrahim', 'temu', 'acara', 'jawa']",menhan presidensubianto malaysia anwar ibrahim temu acara jawa
52,1661188160200515584,2023-05-24 01:51:35,,ratih_ploey,Prabowo Subianto memperoleh hasil tertinggi dibandingkan bacapres lain. #SemuaDukungPrabowo #IkutPakde #SayaSetyoko,Prabowo Subianto memperoleh hasil tertinggi dibandingkan bacapres lain SemuaDukungPrabowo IkutPakde SayaSetyoko,prabowo subianto memperoleh hasil tertinggi dibandingkan bacapres lain semuadukungprabowo ikutpakde sayasetyoko,"['memperoleh', 'hasil', 'tertinggi', 'dibandingkan', 'bacapres', 'semuadukungprabowo', 'ikutpakde', 'sayasetyoko']","['oleh', 'hasil', 'tinggi', 'banding', 'bacapres', 'semuadukungprabowo', 'ikutpakde', 'sayasetyoko']",oleh hasil tinggi banding bacapres semuadukungprabowo ikutpakde sayasetyoko
53,1661188013207216134,2023-05-24 01:51:00,Jakarta,jawapos,"Menhan Prabowo Subianto dan PM Malaysia Anwar Ibrahim Bertemu di Sela-sela Acara LIMA 2023

https://t.co/2bsDYLF4TF",Menhan Prabowo Subianto Malaysia Anwar Ibrahim Bertemu Sela sela Acara LIMA,menhan prabowo subianto malaysia anwar ibrahim bertemu sela sela acara lima,"['menhan', 'malaysia', 'anwar', 'ibrahim', 'bertemu', 'acara']","['menhan', 'malaysia', 'anwar', 'ibrahim', 'temu', 'acara']",menhan malaysia anwar ibrahim temu acara
54,1661187903337398274,2023-05-24 01:50:34,"ÜT: -6.3480548,106.8316685",adiojanoski,Menhan Prabowo Subianto dan PM Malaysia Anwar Ibrahim Bertemu di Sela-sela Acara LIMA 2023 - Jawa Pos - JawaPos… https://t.co/0h29IFVyPU,Menhan Prabowo Subianto Malaysia Anwar Ibrahim Bertemu Sela sela Acara LIMA Jawa JawaPos,menhan prabowo subianto malaysia anwar ibrahim bertemu sela sela acara lima jawa jawapos,"['menhan', 'malaysia', 'anwar', 'ibrahim', 'bertemu', 'acara', 'jawa', 'jawapos']","['menhan', 'malaysia', 'anwar', 'ibrahim', 'temu', 'acara', 'jawa', 'jawapos']",menhan malaysia anwar ibrahim temu acara jawa jawapos
55,1661187800384028672,2023-05-24 01:50:09,Alam Bawah Sadar,RSeptianEGeo,Menhan Prabowo Subianto Subianto dan PM Malaysia Anwar Ibrahim Bertemu di Sela-sela Acara LIMA 2023 - Jawa Pos - Ja… https://t.co/n2Jf2MT75g,Menhan Prabowo Subianto Subianto Malaysia Anwar Ibrahim Bertemu Sela sela Acara LIMA Jawa ,menhan prabowo subianto subianto malaysia anwar ibrahim bertemu sela sela acara lima jawa ,"['menhan', 'malaysia', 'anwar', 'ibrahim', 'bertemu', 'acara', 'jawa']","['menhan', 'malaysia', 'anwar', 'ibrahim', 'temu', 'acara', 'jawa']",menhan malaysia anwar ibrahim temu acara jawa
56,1661187499119575044,2023-05-24 01:48:57,,hermanatjeh,"RT @Subur0204: Karena pertanyaan dari SMRC seperti itu, sekarang saya buat pertanyaan seperti ini: 

Dari ketiga bacapres yang ada, siapaka…",Karena pertanyaan dari SMRC seperti sekarang saya buat pertanyaan seperti Dari ketiga bacapres yang siapaka,karena pertanyaan dari smrc seperti sekarang saya buat pertanyaan seperti dari ketiga bacapres yang siapaka,"['smrc', 'ketiga', 'bacapres', 'siapaka']","['smrc', 'tiga', 'bacapres', 'siapaka']",smrc tiga bacapres siapaka
57,1661187391690768384,2023-05-24 01:48:32,,thaufiki1989,RT @tribunnews: Ketua Umum Gerindra sekaligus bakal Capres Prabowo Subianto disebut ogah untuk bertemu dengan Megawati Soekarnoputri. Hal i…,Ketua Umum Gerindra sekaligus bakal Capres Prabowo Subianto disebut ogah untuk bertemu dengan Megawati Soekarnoputri ,ketua umum gerindra sekaligus bakal capres prabowo subianto disebut ogah untuk bertemu dengan megawati soekarnoputri ,"['ketua', 'gerindra', 'capres', 'ogah', 'bertemu', 'megawati', 'soekarnoputri']","['ketua', 'gerindra', 'capres', 'ogah', 'temu', 'megawati', 'soekarnoputri']",ketua gerindra capres ogah temu megawati soekarnoputri
58,1661187224795480067,2023-05-24 01:47:52,,BANGSAygSUJUD,"""Kali ini sudah saatnya @prabowo menggantikan dan melanjutkan Presiden Jokowi"" Tutur Jend. Purn. Wiranto yg telah m… https://t.co/NxIadg43hd",Kali sudah saatnya menggantikan melanjutkan Presiden Jokowi Tutur Jend Purn Wiranto telah ,kali sudah saatnya menggantikan melanjutkan presiden jokowi tutur jend purn wiranto telah ,"['kali', 'menggantikan', 'melanjutkan', 'presiden', 'jokowi', 'jend', 'purn', 'wiranto']","['kali', 'ganti', 'lanjut', 'presiden', 'jokowi', 'jend', 'purn', 'wiranto']",kali ganti lanjut presiden jokowi jend purn wiranto
59,1661186698108084224,2023-05-24 01:45:46,,flipssya,RT @BernamaTV: Perdana Menteri Datuk Seri Anwar Ibrahim menerima kunjungan hormat dan mengadakan mesyuarat dua hala bersama Menteri Pertaha…,Perdana Menteri Datuk Seri Anwar Ibrahim menerima kunjungan hormat mengadakan mesyuarat hala bersama Menteri Pertaha,perdana menteri datuk seri anwar ibrahim menerima kunjungan hormat mengadakan mesyuarat hala bersama menteri pertaha,"['perdana', 'menteri', 'datuk', 'seri', 'anwar', 'ibrahim', 'menerima', 'kunjungan', 'hormat', 'mengadakan', 'mesyuarat', 'hala', 'menteri', 'pertaha']","['perdana', 'menteri', 'datuk', 'seri', 'anwar', 'ibrahim', 'terima', 'kunjung', 'hormat', 'ada', 'mesyuarat', 'hala', 'menteri', 'pertaha']",perdana menteri datuk seri anwar ibrahim terima kunjung hormat ada mesyuarat hala menteri pertaha
60,1661186690688376832,2023-05-24 01:45:45,,KucinSuzzy,"RT @ReeNGaston: PMX sempat ketemu Menteri Pertahanan Indonesia Bapak Prabowo Subianto dalam satu sesi ngobrol santai.
Hadir sama Menteri Pe…", sempat ketemu Menteri Pertahanan Indonesia Bapak Prabowo Subianto dalam satu sesi ngobrol santai Hadir sama Menteri , sempat ketemu menteri pertahanan indonesia bapak prabowo subianto dalam satu sesi ngobrol santai hadir sama menteri ,"['ketemu', 'menteri', 'pertahanan', 'indonesia', 'sesi', 'ngobrol', 'santai', 'hadir', 'menteri']","['ketemu', 'menteri', 'tahan', 'indonesia', 'sesi', 'ngobrol', 'santai', 'hadir', 'menteri']",ketemu menteri tahan indonesia sesi ngobrol santai hadir menteri
61,1661186430142390273,2023-05-24 01:44:42,,PKBKuningan,"Kata Gerindra soal Cawapres Prabowo Subianto...
@cakimiNOW
@EmHasanuddin
@Jazilul_Fawaid
@CucunA44
@YanuarPrihatin1… https://t.co/nEjyJeMiDC",Kata Gerindra soal Cawapres Prabowo Subianto,kata gerindra soal cawapres prabowo subianto,"['gerindra', 'cawapres']","['gerindra', 'cawapres']",gerindra cawapres
62,1661185757799927809,2023-05-24 01:42:02,Alam Bawah Sadar,RSeptianEGeo,RT @adiojanoski: Sekjen Gerindra: Muhaimin Iskandar Cawapres Prabowo Subianto - TIMES Indonesia #Prabowo #PrabowoSubianto https://t.co/IkPO…,Sekjen Gerindra Muhaimin Iskandar Cawapres Prabowo Subianto TIMES Indonesia Prabowo PrabowoSubianto,sekjen gerindra muhaimin iskandar cawapres prabowo subianto times indonesia prabowo prabowosubianto,"['sekjen', 'gerindra', 'muhaimin', 'iskandar', 'cawapres', 'times', 'indonesia', 'prabowosubianto']","['sekjen', 'gerindra', 'muhaimin', 'iskandar', 'cawapres', 'times', 'indonesia', 'prabowosubianto']",sekjen gerindra muhaimin iskandar cawapres times indonesia prabowosubianto
63,1661185735070822402,2023-05-24 01:41:57,,ratih_ploey,"Kata Nessya, Prabowo Subianto layak melanjutkan 
#SemuaDukungPrabowo #IkutPakde #SayaSetyoko",Kata Nessya Prabowo Subianto layak melanjutkan SemuaDukungPrabowo IkutPakde SayaSetyoko,kata nessya prabowo subianto layak melanjutkan semuadukungprabowo ikutpakde sayasetyoko,"['nessya', 'layak', 'melanjutkan', 'semuadukungprabowo', 'ikutpakde', 'sayasetyoko']","['nessya', 'layak', 'lanjut', 'semuadukungprabowo', 'ikutpakde', 'sayasetyoko']",nessya layak lanjut semuadukungprabowo ikutpakde sayasetyoko
64,1661185636743925760,2023-05-24 01:41:33,"ÜT: -6.3480548,106.8316685",adiojanoski,Sekjen Gerindra: Muhaimin Iskandar Cawapres Prabowo Subianto - TIMES Indonesia #Prabowo #PrabowoSubianto https://t.co/IkPO9aOBmO,Sekjen Gerindra Muhaimin Iskandar Cawapres Prabowo Subianto TIMES Indonesia Prabowo PrabowoSubianto,sekjen gerindra muhaimin iskandar cawapres prabowo subianto times indonesia prabowo prabowosubianto,"['sekjen', 'gerindra', 'muhaimin', 'iskandar', 'cawapres', 'times', 'indonesia', 'prabowosubianto']","['sekjen', 'gerindra', 'muhaimin', 'iskandar', 'cawapres', 'times', 'indonesia', 'prabowosubianto']",sekjen gerindra muhaimin iskandar cawapres times indonesia prabowosubianto
65,1661749183072866309,2023-05-25 15:00:53,,stn_duddy,"RT @PutraErlangga95: Prediksi saya dari tiga Kandidat capres ini hanya dua yang akan bersaing
Yang Satu ngak bakal dilirik rakyat
Pilihan a…",Prediksi saya dari tiga Kandidat capres hanya yang akan bersaing Yang Satu ngak bakal dilirik rakyat Pilihan ,prediksi saya dari tiga kandidat capres hanya yang akan bersaing yang satu ngak bakal dilirik rakyat pilihan ,"['prediksi', 'kandidat', 'capres', 'bersaing', 'ngak', 'dilirik', 'rakyat', 'pilihan']","['prediksi', 'kandidat', 'capres', 'saing', 'ngak', 'lirik', 'rakyat', 'pilih']",prediksi kandidat capres saing ngak lirik rakyat pilih
66,1661748776300851200,2023-05-25 14:59:16,,UnameOne,RT @NegarakuApa: Menteri Pertahanan Prabowo Subianto Ungkap Alasan Mau ... - https://t.co/CXWkxh6xvi #SemuaDukungPrabowo #IkutPakde https:/…,Menteri Pertahanan Prabowo Subianto Ungkap Alasan SemuaDukungPrabowo IkutPakde,menteri pertahanan prabowo subianto ungkap alasan semuadukungprabowo ikutpakde,"['menteri', 'pertahanan', 'alasan', 'semuadukungprabowo', 'ikutpakde']","['menteri', 'tahan', 'alas', 'semuadukungprabowo', 'ikutpakde']",menteri tahan alas semuadukungprabowo ikutpakde
67,1661748631454752770,2023-05-25 14:58:42,,maydivaca,"RT @tifsembiring: Hasil akhir polling twitter:

1. Ganjar Pranowo 9%
2. Prabowo Subianto 8%
3. Anies Baswedan 82%
4. Airlangga Hartarto 1%…",Hasil akhir polling twitter Ganjar Pranowo Prabowo Subianto Anies Baswedan Airlangga Hartarto,hasil akhir polling twitter ganjar pranowo prabowo subianto anies baswedan airlangga hartarto,"['hasil', 'polling', 'twitter', 'airlangga', 'hartarto']","['hasil', 'polling', 'twitter', 'airlangga', 'hartarto']",hasil polling twitter airlangga hartarto
68,1661748467990155266,2023-05-25 14:58:03,jakarta,NegarakuApa,Menteri Pertahanan Prabowo Subianto Ungkap Alasan Mau ... - https://t.co/CXWkxh6xvi #SemuaDukungPrabowo #IkutPakde https://t.co/t7wy9wemcv,Menteri Pertahanan Prabowo Subianto Ungkap Alasan SemuaDukungPrabowo IkutPakde,menteri pertahanan prabowo subianto ungkap alasan semuadukungprabowo ikutpakde,"['menteri', 'pertahanan', 'alasan', 'semuadukungprabowo', 'ikutpakde']","['menteri', 'tahan', 'alas', 'semuadukungprabowo', 'ikutpakde']",menteri tahan alas semuadukungprabowo ikutpakde
69,1661748327183171584,2023-05-25 14:57:29,INFJ-T,AleeBaagil,"RT @Kemhan_RI: Menteri Pertahanan RI Prabowo Subianto @prabowo menegaskan, Ibu Kota Nusantara di Kalimantan memiliki nilai strategis atau s…",Menteri Pertahanan Prabowo Subianto menegaskan Kota Nusantara Kalimantan memiliki nilai strategis atau ,menteri pertahanan prabowo subianto menegaskan kota nusantara kalimantan memiliki nilai strategis atau ,"['menteri', 'pertahanan', 'kota', 'nusantara', 'kalimantan', 'memiliki', 'nilai', 'strategis']","['menteri', 'tahan', 'kota', 'nusantara', 'kalimantan', 'milik', 'nilai', 'strategis']",menteri tahan kota nusantara kalimantan milik nilai strategis
70,1661748275748421632,2023-05-25 14:57:17,,Jpram94814582,"RT @KakekHalal: KITA HANYA PUNYA GANJAR…

Coba kita teliti lagi Capres 2024 hasil survey…

Ada 3 calon mulai Ganjar Pranowo, Prabowo Subian…",KITA HANYA PUNYA GANJAR Coba kita teliti lagi Capres hasil survey calon mulai Ganjar Pranowo Prabowo Subian,kita hanya punya ganjar coba kita teliti lagi capres hasil survey calon mulai ganjar pranowo prabowo subian,"['coba', 'teliti', 'capres', 'hasil', 'survey', 'calon', 'subian']","['coba', 'teliti', 'capres', 'hasil', 'survey', 'calon', 'subian']",coba teliti capres hasil survey calon subian
